34930	35861
34930	35861
33822	34930
33822	34930
31630	34119
31630	35861
31630	35861
31630	32027
31630	32027
31630	33822
31630	33822
34119	35861
32929	35861
32929	35861
32027	35861
32027	35861
33822	35861
33822	35861
32929	34930
31630	32929
32929	34119
32929	33822
32018	36440
32018	36440
32183	33748
32183	34030
32183	35364
32183	33492
32183	32485
32183	35927
32183	33486
32027	34930
32027	34119
32027	32929
32027	33822
32027	33822
32027	33821
32027	33748
33822	34119
33822	35878
33639	33896
33639	36030
33903	36642
31658	31990
32897	36859
31724	32897
34199	35064
31604	34199
32166	34199
33418	34199
32467	34199
34199	35396
32949	34199
32949	34199
32297	34199
32525	34199
34199	34511
33728	36349
32157	36930
32054	32157
32157	35573
32157	33027
31749	32157
31798	36905
31348	36193
31348	36870
31348	32008
31348	34123
31348	36088
31348	35823
31348	33496
31348	33496
31047	31348
31348	32159
31348	36736
31348	33346
31348	36484
31348	36520
31348	36631
31348	34212
31348	31379
31348	35715
31348	35650
31348	35878
34125	34956
34125	34956
34125	36814
34125	34994
31610	36005
31973	36005
35993	36005
36005	36521
36005	36521
32489	36005
35588	36005
35119	36005
31543	36005
34931	36005
32291	36005
33256	36005
35644	36005
35302	36005
35302	36005
33199	36005
35087	36005
31446	35470
30927	31446
31446	35489
31446	32040
31446	36136
31446	31467
31446	33414
31446	33414
31446	33199
31446	32547
31446	31730
31446	31730
31446	36165
31954	36202
32514	36202
31745	33382
31745	35549
31065	31745
31065	31745
31745	35877
31745	35877
31182	32224
31724	36859
32835	32859
32835	32859
32859	35377
32859	35907
30980	31579
31579	33832
31579	36540
31579	31885
32008	34278
34278	35577
34278	36388
34278	35302
33414	34278
33414	34278
33199	34278
31900	36245
31065	33382
31065	35549
31065	35877
31065	35877
31065	35927
32899	33244
31937	35569
31937	32394
31937	32870
31937	32870
31937	33033
31937	32078
31937	32641
31937	32641
31937	33295
31937	33295
31937	32103
33066	34734
33066	33894
33066	35285
31927	33066
31857	33066
31750	33066
31750	33066
32599	33066
33066	35452
33066	35095
33066	35095
32025	36193
31243	36193
35223	36193
35470	36193
36193	36870
36193	36870
33150	36193
32008	36193
31149	36193
34123	36193
36088	36193
32040	36193
35823	36193
36188	36193
36193	36523
33496	36193
33496	36193
32547	36193
36193	36732
33346	36193
36193	36631
34212	36193
34212	36193
31275	36193
35715	36193
35650	36193
35878	36193
34661	36193
32421	35391
31389	35391
31389	35391
32768	35391
35391	35468
31217	35391
35391	35836
35391	36745
33131	35391
31734	35391
35391	36032
35119	35391
31543	35391
35391	36267
33965	35391
32475	35391
31040	35391
31837	35391
33123	35391
33528	35391
33121	35957
33121	35489
33049	33121
32627	33121
33121	36849
33121	35735
33121	36554
31730	33121
31387	32353
31387	32353
32353	36877
32353	34134
32353	34134
32353	35522
32353	35522
31784	32353
31784	32353
32247	32353
32353	35236
32353	35236
32353	33404
32353	34074
32353	34074
31545	32353
31545	32353
31387	36877
31387	34134
31387	34134
31387	35522
31387	35522
31387	31784
31387	31784
31387	33404
31387	34074
31387	34074
31387	31545
31387	31545
33050	33419
33050	34898
34955	36917
34460	36917
33227	36917
34441	36917
34441	36917
35797	36917
32940	36917
34692	36917
34133	36917
34441	34955
34441	34460
33227	34441
34441	35350
34441	35489
34441	34746
32781	34441
33049	34441
33049	34441
34441	36849
33333	34441
33333	34441
34045	34441
33519	34441
31908	32835
32835	35377
32835	35907
31352	32835
31389	33803
31217	31389
31389	31734
31389	31734
31389	35119
31389	36267
31389	33965
31389	32475
32280	34640
32280	34640
34640	35236
34640	35236
33204	34640
31850	34640
32627	34640
32854	33439
31209	31916
31209	31916
31916	36167
31916	35550
31916	32289
31916	34916
32652	36363
31992	33068
32207	32807
32207	32807
32207	34678
31016	32207
32207	34879
34381	35606
34381	35606
33406	35606
35606	36501
31951	35606
31018	35606
34404	35606
33448	35606
33448	35606
34475	35606
35026	35606
32857	36496
32857	33535
35254	36625
35254	36348
35254	35577
35254	35547
34308	35254
32793	35254
31214	35254
33750	33997
33997	35092
32869	33997
31676	34272
34272	34955
34272	34460
33227	34272
34272	34441
34272	34518
32973	34272
32996	34272
32996	34272
31389	35419
35419	35468
35419	35972
32016	35419
33555	35419
35419	36032
32026	35419
35119	35419
35419	36764
31416	35419
35302	35419
31107	33752
33485	33752
33752	35688
33752	35688
33403	33797
34268	35708
35052	35708
35708	36716
33406	34381
34381	36501
34275	34381
31951	34381
31018	34381
33338	34381
33338	34381
34381	34404
33448	34381
33448	34381
34381	36516
32550	36598
31793	36598
31793	36598
31937	33952
32641	33952
31396	33000
33000	34109
33000	36600
32177	36348
35577	36348
32972	36348
32177	32972
32972	35577
31771	34317
31771	35488
31771	32457
35305	35726
34908	35305
35305	36043
31389	32768
31217	32768
32768	36032
32650	35596
31013	32650
32404	32650
33453	36095
33453	36621
